Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
242.128,69.11136,1.846644,1.251862,1.235359,1.258733,1.135355,1.147493,1.150882,1582.916
242.2804,65.68147,1.832498,1.221741,1.229082,1.254702,1.115646,1.125691,1.129108,1580.112
242.4328,59.88428,1.823084,1.284902,1.220645,1.252556,1.108097,1.114831,1.118175,1582.792
242.5852,57.00443,1.818174,1.303764,1.215452,1.249983,1.118706,1.126948,1.130728,1580.495
242.7376,54.34844,1.809865,1.255902,1.212993,1.248449,1.133433,1.142332,1.147814,1579.904
242.89,54.77877,1.815934,1.216769,1.214807,1.253755,1.129916,1.137846,1.144684,1582.663
243.0424,53.43134,1.828823,1.187497,1.219411,1.260428,1.123506,1.129889,1.134979,1584.465
243.1948,54.87029,1.834345,1.323706,1.22698,1.267508,1.131946,1.140087,1.142083,1589.509
243.3472,57.7979,1.846222,1.28062,1.243759,1.275942,1.152937,1.161606,1.164476,1600.928
243.4996,62.30382,1.855494,1.289259,1.261533,1.287875,1.157859,1.164088,1.167451,1606.668
243.652,66.71758,1.88903,1.368534,1.276351,1.299949,1.16686,1.168519,1.173255,1606.768
243.8044,70.78551,1.915961,1.411978,1.293707,1.308638,1.198484,1.199796,1.200253,1601.692
243.9568,75.36323,1.939035,1.427464,1.311488,1.315864,1.242216,1.251486,1.246716,1602.416
244.1092,76.05047,1.954718,1.399872,1.331401,1.323056,1.259129,1.273986,1.264855,1599.973
244.2616,74.3678,1.944221,1.409791,1.342493,1.334002,1.259792,1.264254,1.252066,1598.584
244.414,72.32039,1.940114,1.398329,1.347473,1.331073,1.282402,1.269877,1.258795,1602.422
244.5664,71.30308,1.922267,1.429819,1.34921,1.324719,1.319254,1.307031,1.299204,1608.178
244.7188,70.73592,1.919058,1.418495,1.348202,1.322871,1.336402,1.341752,1.346766,1612.005
244.8712,69.27445,1.896205,1.403548,1.334388,1.319693,1.310138,1.328606,1.34484,1603.26
245.0236,70.35749,1.888002,1.35642,1.319872,1.318387,1.255377,1.267719,1.281186,1590.752
245.176,71.56032,1.884078,1.268907,1.303449,1.311236,1.205841,1.208039,1.213255,1589.493
245.3284,72.74313,1.895347,1.276673,1.286252,1.298523,1.170989,1.171834,1.175298,1592.93
245.4808,72.34975,1.889938,1.311061,1.268507,1.280346,1.144139,1.150119,1.155997,1595.465
245.6332,70.47347,1.888086,1.288003,1.245352,1.270998,1.118202,1.12756,1.132025,1597.478
245.7856,67.35919,1.868589,1.287859,1.225854,1.252057,1.100861,1.109306,1.111634,1601.222
245.938,63.23037,1.850099,1.165336,1.208881,1.234393,1.086899,1.094424,1.094638,1599.797
246.0904,57.67356,1.834358,1.121101,1.192737,1.223709,1.077445,1.081728,1.083143,1598.186
246.2428,53.58724,1.833389,1.23227,1.177109,1.212973,1.077728,1.082382,1.086504,1617.887
246.3952,52.43704,1.833268,1.201267,1.165393,1.206868,1.07862,1.086911,1.091459,1614.979
246.5476,53.4317,1.823772,1.237527,1.156191,1.20067,1.071247,1.081183,1.085495,1598.94
246.7,54.65719,1.811761,1.241039,1.15234,1.200178,1.062336,1.069975,1.07327,1590.326
246.8524,53.75095,1.826051,1.17502,1.153888,1.201184,1.054127,1.061796,1.06365,1583.166
247.0048,52.58714,1.83272,1.196982,1.157358,1.203552,1.06281,1.07002,1.071929,1593.749
247.1572,51.33524,1.832094,1.236322,1.169355,1.206558,1.079624,1.087308,1.09262,1607.574
247.3096,52.38216,1.825617,1.245959,1.1836,1.218662,1.09403,1.102798,1.112352,1622.168
247.462,54.76826,1.828686,1.286836,1.195661,1.233698,1.103073,1.112782,1.124492,1622.811
247.6144,57.90183,1.849128,1.272493,1.220103,1.245662,1.114083,1.127586,1.136838,1599.87
247.7668,61.54591,1.863932,1.318485,1.239638,1.262433,1.127443,1.150592,1.152327,1600.54
247.9192,67.65143,1.871989,1.357973,1.26675,1.276993,1.154589,1.173758,1.17345,1602.498
248.0716,73.15526,1.857398,1.455578,1.291809,1.288895,1.208532,1.221046,1.222006,1605.812
248.224,75.95807,1.845361,1.257836,1.311891,1.30877,1.163346,1.195794,1.208261,1607.871
248.3764,75.85306,1.848076,1.466527,1.317669,1.318144,1.185574,1.208072,1.222958,1611.777
248.5288,78.18135,1.883944,1.459167,1.316071,1.318933,1.248364,1.25787,1.265961,1620.512
248.6812,79.86606,1.910927,1.447888,1.316527,1.324684,1.229262,1.237631,1.241417,1615.511
248.8336,81.10514,1.923831,1.393269,1.308374,1.324637,1.204994,1.213771,1.217489,1609.483
248.986,77.25879,1.914037,1.369859,1.298077,1.320121,1.179204,1.189847,1.197327,1608.718
249.1384,74.69448,1.908292,1.362842,1.289938,1.313262,1.162882,1.17109,1.177649,1610.759
249.2908,73.5292,1.898709,1.329659,1.284147,1.303813,1.155092,1.161282,1.166847,1613.629
249.4432,75.24738,1.888792,1.35816,1.275301,1.299249,1.146857,1.156462,1.161742,1615.26
249.5956,76.57051,1.875339,1.361132,1.267844,1.297197,1.144925,1.154658,1.160387,1623.688
249.748,75.41493,1.868898,1.35555,1.265718,1.297252,1.14191,1.149338,1.154512,1635.32
249.9004,75.83607,1.879253,1.2805,1.267492,1.301833,1.142624,1.150337,1.155384,1641.005
250.0528,76.08964,1.878563,1.36864,1.268623,1.299517,1.13582,1.145492,1.151496,1639.808
250.2052,78.80942,1.877505,1.386939,1.277807,1.305693,1.144926,1.153077,1.158773,1641.213
250.3576,80.71275,1.864513,1.414039,1.28639,1.309882,1.151769,1.160136,1.165658,1643.825
250.51,82.88021,1.864858,1.42283,1.294566,1.31296,1.170805,1.179923,1.184639,1645.218
250.6624,82.7723,1.866299,1.384815,1.301553,1.322742,1.179672,1.189609,1.19238,1645.73
250.8148,83.75726,1.874642,1.380978,1.316543,1.333454,1.182056,1.191866,1.194083,1650.846
250.9672,86.87761,1.885985,1.466844,1.32706,1.341768,1.205455,1.211699,1.214507,1659.122
251.1196,92.22086,1.905592,1.423596,1.334308,1.347742,1.224722,1.229182,1.231055,1664.046
251.272,92.89599,1.922003,1.49298,1.340744,1.368367,1.228523,1.23453,1.239107,1663.558
251.4244,91.04528,1.929758,1.462358,1.343451,1.379189,1.24159,1.250682,1.255769,1661.843
251.5768,89.43021,1.927037,1.457996,1.346215,1.393234,1.233065,1.244339,1.250599,1660.004
251.7292,90.55379,1.916298,1.440032,1.35429,1.405188,1.207815,1.216688,1.228194,1652.794
251.8816,92.46518,1.915892,1.466678,1.366275,1.413449,1.195887,1.207032,1.22143,1646.441
252.034,93.3761,1.917284,1.463232,1.37968,1.425357,1.202632,1.221137,1.23243,1644.81
252.1864,92.09772,1.923095,1.470438,1.406413,1.439651,1.21606,1.237795,1.24053,1651.101
252.3388,90.92125,1.929796,1.558282,1.44399,1.455393,1.249189,1.264753,1.256396,1661.921
252.4912,90.15809,1.953311,1.724645,1.486856,1.474983,1.325186,1.323969,1.308061,1664.498
252.6436,86.77631,1.997098,1.949157,1.534123,1.492599,1.45853,1.437637,1.423537,1664.347
