Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
297.754,72.50292,2.093945,1.701942,1.732807,1.766215,1.642505,1.652517,1.661054,1904.361
297.9064,68.89259,2.087898,1.727518,1.725269,1.759059,1.628244,1.633867,1.642223,1900.763
298.0588,62.89006,2.077883,1.758182,1.707826,1.757117,1.612685,1.619179,1.628927,1896.45
298.2112,60.31778,2.071735,1.746562,1.692615,1.757084,1.59705,1.607656,1.620074,1886.752
298.3636,63.38594,2.071541,1.717542,1.687257,1.753022,1.579326,1.592828,1.607456,1870.947
298.516,68.333,2.070047,1.701488,1.672027,1.751729,1.559379,1.57539,1.591116,1855.821
298.6684,72.09508,2.067355,1.700804,1.665166,1.746825,1.544182,1.559701,1.573551,1847.734
298.8208,73.40554,2.070773,1.706721,1.664659,1.741225,1.538019,1.550503,1.562264,1846.316
298.9732,73.79175,2.078457,1.73965,1.658664,1.746036,1.535611,1.546351,1.55805,1845.821
299.1256,71.91396,2.076964,1.786421,1.659568,1.750741,1.537446,1.546183,1.556605,1842.947
299.278,69.54315,2.062099,1.815208,1.6644,1.751461,1.546993,1.552473,1.562341,1838.969
299.4304,69.68444,2.046889,1.839574,1.666956,1.75351,1.556772,1.560706,1.572194,1836.651
299.5828,71.3325,2.035276,1.883439,1.668708,1.756889,1.566974,1.572448,1.585148,1839.817
299.7352,71.77966,2.026247,1.92112,1.673283,1.754553,1.577067,1.585616,1.596444,1848.756
299.8876,70.37242,2.022838,1.914712,1.682281,1.754164,1.577832,1.587912,1.595804,1859.8
300.04,70.53272,2.0301,1.909811,1.691882,1.762976,1.580207,1.586993,1.594862,1868.37
300.1924,71.53979,2.043284,1.957206,1.697105,1.769563,1.598148,1.601622,1.613413,1872.609
300.3448,70.78522,2.051438,1.991827,1.702713,1.774001,1.626531,1.632365,1.651191,1873.199
300.4972,69.13828,2.055439,1.980426,1.706183,1.780746,1.641643,1.655415,1.679602,1871.921
300.6496,69.31226,2.063814,1.978873,1.707876,1.781082,1.639499,1.665207,1.689403,1875.292
300.802,72.48772,2.069795,1.969599,1.715661,1.788602,1.631314,1.66218,1.684295,1885.632
300.9544,74.36494,2.071417,1.956655,1.725981,1.794043,1.63153,1.65472,1.673437,1893.719
301.1068,73.88558,2.066946,1.970324,1.734823,1.793444,1.646436,1.662908,1.677908,1889.828
301.2592,72.99316,2.064036,2.082288,1.740269,1.798267,1.676656,1.692206,1.708367,1876.007
301.4116,73.05164,2.063488,2.193216,1.740488,1.797844,1.72464,1.741221,1.765086,1866.24
301.564,72.95823,2.059546,2.153778,1.740294,1.800864,1.753127,1.775402,1.806969,1873.762
301.7164,71.47218,2.056672,2.085525,1.743134,1.801835,1.739458,1.767445,1.803297,1900.439
301.8688,70.44096,2.060519,2.056938,1.747179,1.800238,1.71547,1.746469,1.782146,1932.02
302.0212,71.61021,2.069738,2.040157,1.753813,1.80736,1.703453,1.737868,1.76871,1947.761
302.1736,73.67612,2.070889,2.020855,1.759901,1.817563,1.685772,1.720914,1.745685,1935.662
302.326,74.97527,2.054861,2.004695,1.754976,1.822716,1.669081,1.700246,1.720719,1903.924
302.4784,74.18914,2.037651,1.994268,1.758724,1.827165,1.675335,1.701099,1.718633,1877.578
302.6308,71.57144,2.037755,1.957099,1.759927,1.825571,1.693943,1.716619,1.735144,1865.738
302.7832,69.24586,2.052461,1.861412,1.747374,1.829689,1.707859,1.727561,1.751164,1867.752
302.9356,68.71938,2.064968,1.785936,1.74644,1.832298,1.708007,1.72738,1.752994,1881.312
303.088,69.65774,2.065083,1.761012,1.751723,1.835316,1.690853,1.714579,1.739327,1895.864
303.2404,70.45638,2.060426,1.741053,1.756043,1.848911,1.672089,1.696937,1.717915,1903.611
303.3928,71.8735,2.057916,1.720975,1.761996,1.850347,1.660412,1.682545,1.697836,1905.198
303.5452,73.94736,2.059439,1.713872,1.760167,1.851842,1.653012,1.668571,1.684746,1902.688
303.6976,76.26182,2.063166,1.740291,1.764162,1.862269,1.669675,1.678252,1.700939,1897.86
303.85,77.04034,2.064552,1.786337,1.77833,1.869208,1.704906,1.713974,1.740531,1893.437
304.0024,76.1383,2.062339,1.795071,1.79175,1.878156,1.726233,1.740724,1.768114,1892.81
304.1548,75.47406,2.059825,1.82003,1.795837,1.883136,1.729247,1.750156,1.778726,1898.895
304.3072,75.56029,2.061115,1.88286,1.805663,1.884748,1.727961,1.754584,1.784734,1911.77
304.4596,75.26816,2.065433,1.889001,1.824708,1.894629,1.72529,1.757174,1.785857,1926.808
304.612,72.42127,2.071181,1.841473,1.828165,1.906555,1.72168,1.753887,1.778421,1941.018
304.7644,68.66278,2.076164,1.792817,1.82649,1.913916,1.718373,1.745185,1.768862,1950.435
304.9168,67.73312,2.070755,1.762778,1.826776,1.91907,1.712939,1.731357,1.756514,1947.502
305.0692,69.81815,2.057705,1.764683,1.827915,1.925845,1.708644,1.72066,1.747095,1934.633
305.2216,74.01965,2.045813,1.794439,1.827215,1.9333,1.711147,1.724693,1.753303,1922.015
305.374,74.99266,2.049848,1.844321,1.830149,1.940196,1.711651,1.734941,1.763188,1914.99
305.5264,72.13748,2.068613,1.879364,1.838399,1.947051,1.702871,1.737451,1.761748,1917.647
305.6788,68.38335,2.084912,1.869828,1.8422,1.948538,1.695217,1.732753,1.75366,1925.766
305.8312,66.77383,2.096097,1.839577,1.847232,1.949687,1.703307,1.73579,1.754966,1931.125
305.9836,68.04675,2.097294,1.857353,1.863093,1.953001,1.734831,1.759806,1.775145,1929.851
306.136,69.54549,2.093635,1.916473,1.884493,1.955552,1.780388,1.804178,1.818371,1924.813
306.2884,71.46904,2.092461,1.914086,1.898579,1.964493,1.824273,1.852137,1.875913,1923.145
306.4408,73.31488,2.09371,1.878881,1.911247,1.973192,1.859199,1.889809,1.924763,1929.078
306.5932,73.41239,2.096766,1.92154,1.918992,1.983774,1.875377,1.90518,1.947218,1942.63
306.7456,72.33051,2.096013,1.948777,1.920836,1.986631,1.871334,1.904325,1.946926,1956.978
306.898,71.55659,2.094923,1.961825,1.925023,1.981786,1.867667,1.907754,1.944344,1964.288
307.0504,72.01586,2.098801,2.013686,1.928913,1.98487,1.874443,1.916374,1.947092,1969.134
307.2028,72.92874,2.102322,2.015624,1.930866,1.985739,1.88406,1.923537,1.951961,1976.802
307.3552,73.89445,2.09762,1.980564,1.939458,1.98277,1.892831,1.926895,1.959644,1983.648
307.5076,74.20477,2.08512,1.953661,1.949277,1.979153,1.901461,1.928217,1.966016,1986.278
307.66,73.34888,2.073253,1.97903,1.955152,1.973497,1.911264,1.93562,1.972949,1986.473
307.8124,71.07516,2.069233,1.979391,1.951333,1.967209,1.928407,1.954781,1.987582,1986.564
307.9648,69.16451,2.073109,1.966989,1.949987,1.97096,1.94032,1.969994,2.004707,1987.528
308.1172,68.12648,2.078624,1.964996,1.957084,1.981351,1.929563,1.96591,2.004418,1987.77
308.2696,68.12354,2.083032,1.977396,1.957833,1.979924,1.915878,1.954138,1.984558,1985.677
308.422,70.12783,2.085699,2.024473,1.948877,1.97549,1.921337,1.950454,1.969166,1983.485
308.5744,72.68082,2.088717,2.040174,1.938772,1.975205,1.938611,1.957249,1.967134,1985.211
308.7268,74.27541,2.09158,2.040831,1.931958,1.973978,1.958729,1.967065,1.970869,1993.152
308.8792,72.19318,2.092753,2.034672,1.923411,1.962829,1.973293,1.97493,1.974706,2004.645
309.0316,68.10587,2.093373,2.013751,1.916685,1.953653,1.979375,1.979722,1.97773,2012.831
309.184,65.94205,2.097288,2.004795,1.907797,1.947499,1.980917,1.97841,1.976279,2016.325
309.3364,66.8616,2.103342,2.002015,1.899006,1.929834,1.976525,1.969306,1.965647,2018.705
309.4888,69.44145,2.109714,1.994189,1.894506,1.916598,1.963998,1.953097,1.949274,2020.599
309.6412,70.53816,2.115979,1.995153,1.881246,1.925211,1.943643,1.933562,1.930741,2021.308
309.7936,70.53551,2.121097,2.014851,1.873187,1.935974,1.920788,1.913667,1.91531,2021.38
309.946,71.2011,2.124585,2.012103,1.878464,1.930787,1.896307,1.897678,1.906522,2022.236
310.0984,71.08652,2.126775,1.966742,1.878926,1.929333,1.876602,1.885339,1.895518,2023.601
310.2508,69.28683,2.126902,1.912234,1.878887,1.939563,1.847445,1.862231,1.868985,2024.359
310.4032,66.68159,2.123454,1.859936,1.88801,1.947425,1.820417,1.836792,1.841271,2023.968
310.5556,65.65175,2.115666,1.847807,1.90699,1.956915,1.824222,1.832436,1.837978,2021.516
310.708,66.65418,2.104757,1.910565,1.915605,1.964019,1.851862,1.851265,1.858861,2015.156
310.8604,66.97524,2.091529,1.995626,1.922239,1.962472,1.894833,1.89247,1.900444,2004.481
311.0128,67.12036,2.0809,2.033752,1.937887,1.962309,1.934491,1.937629,1.949278,1995.537
311.1652,67.37992,2.077018,2.046601,1.949481,1.971102,1.954599,1.964945,1.981481,1995.161
311.3176,67.6579,2.080129,2.062792,1.956401,1.97757,1.963602,1.979648,1.996917,2001.618
311.47,66.62087,2.087909,2.058595,1.954219,1.973848,1.971258,1.989919,2.004957,2008.89
311.6224,63.96854,2.099702,2.037401,1.957885,1.968338,1.974949,1.995028,2.006299,2013.167
311.7748,62.5906,2.112672,2.017423,1.960972,1.966882,1.977042,1.998343,2.006909,2015.951
311.9272,62.87294,2.121291,2.007625,1.955999,1.966111,1.982792,2.001948,2.009125,2019.402
312.0796,63.19073,2.123297,2.008601,1.949858,1.958949,1.98592,1.996322,2.00297,2025.273
312.232,63.03828,2.121204,2.009661,1.940105,1.954033,1.983266,1.9844,1.991705,2030.1
312.3844,62.74398,2.11823,2.016436,1.926574,1.949911,1.973031,1.969948,1.980004,2034.04
312.5368,62.80635,2.112648,2.019556,1.90994,1.941918,1.950258,1.950631,1.962611,2038.729
312.6892,64.55711,2.11185,1.999545,1.898882,1.938106,1.910563,1.919603,1.932821,2041.878
312.8416,67.54964,2.112207,1.932522,1.8883,1.935807,1.851633,1.869817,1.884789,2044.073
312.994,70.28084,2.105982,1.842566,1.869527,1.933004,1.79345,1.815393,1.831421,2046.752
313.1464,70.44602,2.092316,1.783469,1.852263,1.927532,1.749853,1.770724,1.788899,2048.38
313.2988,68.76354,2.080437,1.754663,1.839528,1.911507,1.717423,1.738837,1.761233,2041.689
313.4512,68.90792,2.076974,1.759535,1.821321,1.891263,1.696091,1.718961,1.744352,2023.714
313.6036,70.53808,2.070233,1.754938,1.807178,1.881974,1.672116,1.699801,1.725467,2002.953
313.756,74.20077,2.059705,1.728579,1.797142,1.869014,1.643334,1.67458,1.695741,1986.361
313.9084,75.96888,2.055367,1.717112,1.782743,1.864192,1.624077,1.650986,1.666525,1971.704
314.0608,74.02381,2.056963,1.709368,1.77009,1.854558,1.61727,1.636411,1.647158,1953.326
314.2132,71.04,2.054221,1.69635,1.757084,1.832864,1.619082,1.633615,1.640658,1932.768
314.3656,68.87953,2.039611,1.691218,1.742241,1.820958,1.623701,1.634761,1.641426,1921.064
314.518,70.84605,2.024873,1.702062,1.728656,1.809506,1.625216,1.632064,1.638232,1918.021
314.6704,73.64752,2.020061,1.710818,1.71715,1.80343,1.623813,1.626556,1.631853,1918.54
314.8228,73.78358,2.021621,1.701613,1.706251,1.793714,1.619006,1.618619,1.623093,1924.74
314.9752,71.9379,2.024066,1.686232,1.696108,1.779471,1.610564,1.610642,1.615542,1930.618
315.1276,69.46618,2.024002,1.680931,1.689038,1.771459,1.599948,1.60353,1.609387,1930.755
315.28,69.16665,2.022895,1.681547,1.682955,1.763386,1.59079,1.596663,1.60379,1926.692
315.4324,71.10844,2.022494,1.676572,1.676713,1.762698,1.581357,1.588154,1.597226,1920.203
315.5848,71.81576,2.024816,1.662454,1.673289,1.765496,1.571048,1.581028,1.590516,1913.364
315.7372,72.08803,2.0271,1.648945,1.67008,1.758694,1.569658,1.581567,1.588627,1909.135
315.8896,71.85954,2.030422,1.648142,1.670301,1.747681,1.575419,1.587033,1.592965,1906.179
316.042,71.40067,2.033592,1.661849,1.672819,1.74858,1.583557,1.593758,1.600515,1902.183
316.1944,72.64197,2.03573,1.686003,1.674205,1.750015,1.591448,1.600877,1.609424,1897.858
